GPA_S1,CA_AVG,EXAM_AVG,CLIN_AVG,LAB_AVG,ATT_RATE,ASSIGN_LATE,Age_group,Gender,Year_study,SES,Financial_diff,Employment_hrs,Study_hrs_day,Sleep_hrs,Self_risk_percep,Reviews notes within 24h,Understands content pre-exam,Seeks help when stuck,Uses library regularly,Completes readings,Takes organised notes,Concentration in self-study,Participates in class,Clinical takes study time,Prepared for clinical assess,Rotations affect performance,Adequate supervision,Schedule conflicts,Confident in clinical skills,Anxious about assessments,Sleep difficulty,Burnt out,Hopeless/unmotivated,Physical health affected,Considered break,Emotionally supported,Lecturers approachable,Sleep affects concentration,Regular exercise,Balanced diet,Health interferes studies,Takes rest breaks,Sense of belonging,Participates in clubs,Adequate advisory support,Concerns taken seriously,Early intervention provided,Peer study groups effective,Knows where to get help,Programme prepares for career,Confident to complete prog,Can improve performance,Sets academic goals,Persists when difficult,Manages time effectively,Self-motivates,Feels prepared
2.5570832251262074,0.8541664502524149,0.9416665801009659,0.8270832251262075,0.849166709949517,0.702499870151449,1,1,1,300,2,2,0,2,2,2,3,4,2,2,2,2,2,4,4,1,2,2,1,2,2,2,4,4,2,2,2,2,2,4,5,4,3,5,2,2,2,2,2,4,2,2,2,2,2,2,2,2
1.8746468590306473,0.8573234295153237,0.9561028579294364,0.8875588568282254,0.7512205715858873,0.8461028579294364,1,1,0,300,3,1,0,2,3,3,4,3,2,3,2,3,2,1,2,4,1,1,4,4,4,1,3,5,3,3,3,4,4,3,3,2,4,3,2,3,2,3,2,1,2,4,3,2,4,4,4,3
2.348829531522144,0.8727395961047015,0.6047073828805359,0.6978456381342265,0.8754919466939586,0.745292617119464,2,1,1,300,2,4,0,2,5,1,3,1,2,5,5,4,3,3,3,4,3,4,3,1,3,5,3,3,1,3,1,3,4,4,3,2,5,5,2,5,5,4,3,3,3,4,4,5,5,3,2,3
2.4007605223024635,0.8997464925658455,0.8994929851316908,0.7902535074341546,0.9987324628292271,0.7867044033559906,1,1,0,300,1,2,0,5,1,1,4,5,2,2,2,2,4,4,2,2,1,4,4,2,2,1,2,3,3,5,4,2,4,3,4,4,1,3,2,2,3,2,2,4,2,4,2,4,1,2,1,4
3.5732767146420263,0.8862648414677925,0.7573853890274548,0.758505936587117,0.7641086743854283,0.8862648414677925,1,3,0,300,2,4,0,2,2,1,5,2,2,1,2,2,3,3,4,5,3,3,4,3,5,3,4,5,5,3,3,2,2,3,1,1,2,4,2,1,3,5,2,3,4,1,2,2,4,2,3,2
1.5331215903590236,0.9753970180768309,0.6732803975897559,0.7801588072307324,0.8029627831282912,0.9414813915641457,2,2,0,300,3,0,0,3,1,1,2,4,1,1,2,3,3,2,3,2,4,1,4,3,3,5,2,5,3,2,2,2,5,3,2,2,2,2,2,1,2,3,3,2,2,3,2,2,3,4,2,2
2.694872777706235,0.6392689086202902,0.7917584523656219,0.7917584523656219,0.7412818055734411,0.6969597420609369,1,2,1,200,2,2,0,5,2,2,5,5,4,4,5,2,5,5,5,5,5,1,5,5,5,2,4,5,5,5,5,5,2,4,5,5,2,5,4,5,5,5,5,5,5,2,3,2,2,2,3,4
2.630895294441427,0.8863884700054314,0.7531942350027158,0.8940895294441427,0.7972534122179977,0.754059177215282,1,1,0,300,2,2,0,3,5,2,3,3,1,3,2,3,1,3,4,2,3,5,4,2,1,2,2,4,3,4,4,2,4,3,4,4,2,3,1,3,3,2,1,3,2,3,5,4,2,1,3,3
1.74,0.9636081927851224,0.9248011703978747,0.8107953184085015,0.8309376247922069,0.8892046815914986,1,3,0,200,2,1,0,2,1,1,4,3,2,1,2,3,2,1,2,2,2,1,4,4,3,3,2,3,3,2,1,2,2,3,2,2,4,1,4,1,2,3,2,1,2,1,1,1,3,5,2,4
2.2490494070130236,0.809049407013024,0.7562574817068435,0.6203368155472412,0.9331287408534218,0.8878218521335544,1,1,1,300,1,1,1,4,2,2,3,3,1,2,3,4,2,3,5,2,3,5,3,3,2,4,4,3,4,4,3,2,3,3,2,3,3,2,1,2,3,4,2,3,5,4,2,4,2,5,3,3
2.6174684232386025,0.8125218608348136,0.9424538493487269,0.7674781391651865,0.7524927130550622,0.9224927130550622,1,3,0,300,2,2,0,3,5,2,3,2,3,3,3,3,2,3,2,3,2,3,3,3,2,4,3,4,4,4,4,3,3,5,2,4,4,2,3,2,5,2,2,3,2,3,5,2,2,2,3,3
1.6904149331176732,0.835077333529388,0.7647679994118362,0.8513994664117956,0.7039381331764897,0.812538666764694,1,3,0,300,3,0,0,2,1,3,2,2,2,3,2,3,2,2,4,2,4,1,4,3,2,5,2,5,4,1,1,2,2,1,1,2,3,4,2,3,2,3,3,1,3,3,3,4,5,2,2,2
2.8786272660860113,0.7470808154599875,0.6986706952640199,0.6185404077299937,0.6914595922700062,0.9928540407729993,1,2,0,300,2,1,0,3,3,2,3,5,3,4,2,4,5,3,5,3,4,2,5,2,4,3,4,2,5,4,5,3,4,5,3,4,5,5,4,4,4,4,2,5,2,4,5,4,2,1,2,2
3.8222335540420143,0.9762138163702412,0.9273782885610495,0.9022335540420143,0.82,0.7481546033549218,1,3,0,300,2,0,1,2,3,1,3,4,2,3,1,2,3,3,2,1,3,1,4,5,2,4,1,5,2,2,3,3,2,3,3,4,4,4,2,3,1,2,3,3,1,3,2,2,4,2,4,1
1.8155986779389188,0.9440132206108114,0.6911973558778377,0.9692072713359463,0.879595372786216,0.8656152037024332,2,3,0,300,1,2,0,3,1,1,2,4,2,1,2,2,2,2,2,2,3,1,4,4,3,1,2,5,4,3,2,2,4,3,2,3,4,2,2,2,2,3,2,2,1,1,2,2,4,2,4,2
2.1863892224530557,0.7477432640331597,0.7994782910607292,0.7286459584198958,0.9454865280663194,0.9272919168397917,2,1,0,300,3,1,2,2,3,2,5,1,3,3,3,3,2,3,5,2,3,2,2,1,3,2,1,4,3,1,3,1,4,4,5,2,4,2,3,3,3,2,2,3,5,2,2,2,2,2,3,3
2.81,0.7202837091599733,0.7004841233321693,0.6952420616660846,0.5526210308330424,0.89,1,2,0,200,2,1,0,3,3,2,5,5,4,2,3,3,3,3,2,5,4,1,5,3,5,3,5,4,5,5,4,5,5,4,4,4,4,5,5,5,3,5,3,5,1,1,3,3,2,3,3,3
2.64543540525114,0.8602162705479479,0.7401081352739739,0.895543540525114,0.8176095673515961,0.7875014320776221,1,1,0,300,2,2,0,4,5,1,3,3,1,3,2,3,1,3,4,2,4,5,4,2,1,2,2,3,3,4,4,3,4,3,4,4,2,2,4,3,3,3,1,3,2,3,5,4,2,1,3,3
1.728461356709214,0.9417581119351528,0.6838827925376565,0.895164601483275,0.8832967552259389,0.9571795477635954,2,2,0,300,3,0,0,3,1,1,2,2,3,1,2,3,3,2,3,2,4,1,4,2,2,5,2,5,3,2,2,2,5,3,2,2,3,2,2,1,2,3,3,2,3,3,2,2,4,4,2,2
2.553215997502888,0.7303520074913349,0.9664319950057768,0.7883920012485558,0.9006279956300547,0.7976879862658862,1,2,0,300,4,0,0,5,1,1,4,4,2,2,2,4,2,4,3,2,1,4,4,2,2,2,3,3,5,2,2,2,3,2,2,4,3,3,2,2,3,4,2,1,3,2,2,1,2,2,2,4
3.105317661469838,0.7601815208399074,0.7850453802099768,0.8181580130446644,0.7697277187401389,0.6147730989501157,1,2,0,200,3,0,1,5,3,1,2,4,2,2,3,5,2,1,4,2,4,3,2,4,5,3,3,3,5,4,2,2,3,4,2,3,3,2,2,2,3,3,2,1,3,2,4,1,3,2,1,4
3.3501638249888233,0.7544027321348739,0.7611945357302523,0.7093208196404621,0.8877986339325631,0.8255972678651262,1,3,0,300,2,4,0,2,2,1,2,2,1,1,2,2,3,3,4,1,4,3,4,3,5,3,4,5,5,3,2,3,2,3,1,1,3,4,4,1,5,5,3,3,1,1,2,2,2,2,3,2
1.6,0.7287446223257009,0.5839015445349883,0.8133630721510806,0.8442153889535631,0.8484307779071262,1,1,0,300,3,0,0,3,1,1,2,2,4,1,2,3,3,2,3,2,3,1,4,2,3,5,2,5,3,2,2,2,5,3,2,2,2,2,4,1,2,3,3,2,3,3,2,2,1,4,2,2
2.774962278979585,0.9989924557959171,0.9310075442040829,0.6817272186355707,0.9388485209096195,1.0,1,1,0,300,2,0,0,3,5,0,3,2,3,3,2,3,4,4,2,2,2,1,4,4,5,5,3,3,1,3,2,3,3,4,3,4,1,1,2,3,2,3,4,4,2,3,3,2,3,2,2,3
2.7865178207847925,0.8656247454935476,0.7958036320253459,0.8981250848354841,0.8841963679746542,0.7783927359493084,1,3,1,300,2,0,0,5,1,3,3,2,2,4,3,3,2,2,3,3,4,2,2,4,2,2,4,5,2,4,2,2,2,3,3,2,4,2,2,4,3,3,2,2,3,1,4,4,2,4,4,3
2.424019656537172,0.6381598943191299,0.8441402377819577,0.5950602906223927,0.9253997357978248,0.7472398414786948,2,2,1,300,1,2,1,2,2,2,3,2,2,3,2,2,2,4,2,2,3,2,3,2,3,2,1,5,1,5,2,3,4,4,1,2,2,2,3,3,2,2,2,3,2,2,2,4,2,2,2,3
3.243301191049222,0.6875562718608618,0.8944801682550867,0.6904072880231896,0.915927119768103,0.89,1,1,1,300,2,2,0,1,5,1,3,2,1,3,4,4,3,3,2,3,3,2,4,3,2,4,2,2,3,3,1,3,2,3,1,4,2,1,4,3,4,4,3,3,2,4,5,2,4,3,4,3
2.8268736934417613,0.6242184233604403,1.0,0.7072269707994496,0.8041006642412107,0.9058993357587892,1,3,0,300,2,1,2,2,1,2,2,2,3,5,3,3,2,3,4,4,2,3,3,1,4,4,3,4,4,4,1,4,3,5,2,4,4,5,3,5,1,3,3,3,2,3,2,2,2,2,2,5
2.33,0.89,0.6633292073442021,0.8307315718760047,0.6729757993735933,0.7148171070309988,2,1,1,300,2,1,0,2,5,2,3,1,2,5,2,4,3,3,3,4,3,4,3,1,3,5,3,3,5,3,1,3,4,4,3,2,5,5,2,5,5,4,3,3,3,4,4,5,5,2,2,3
2.7494834765817466,0.6905165234182535,0.8137086914543663,0.9284504297452395,0.924132187346028,0.69,1,3,1,300,2,2,0,3,1,1,3,4,1,2,2,4,5,1,1,2,3,4,4,2,1,2,3,3,2,4,1,2,2,3,4,2,2,3,1,2,3,2,5,1,2,1,5,4,2,2,4,2
2.71945482626329,0.7097834160651001,0.8027184408846302,0.8902165839348999,0.9863032175088597,0.6880433167869799,1,3,1,300,2,0,0,3,1,2,2,4,2,2,2,4,5,1,2,2,3,4,4,2,1,2,2,3,2,2,2,2,2,3,4,1,2,3,1,2,3,2,5,1,2,1,5,4,2,2,4,3
2.6079344437091088,0.9655868887418217,0.9644131112581783,0.73899390501402,0.9006707299906533,1.0,1,1,0,300,2,1,0,3,5,0,3,3,2,3,2,3,4,4,2,2,2,1,4,2,3,5,3,3,1,3,2,3,3,4,3,4,1,1,2,3,2,3,1,3,2,3,3,2,3,2,2,3
2.9068569760453604,0.7894694354156113,0.7953056458438869,0.6952652822921943,0.8884486697985264,0.7236735885390283,1,2,1,300,2,0,0,3,0,2,3,2,1,4,2,4,2,2,3,3,3,2,2,3,2,3,4,3,4,4,3,3,3,4,3,3,4,2,1,4,2,4,2,2,3,3,5,1,2,4,4,3
1.9092157756107981,1.0,0.6138561495928012,0.9669280747964005,0.8434640373982003,0.7315684487784037,2,1,0,300,1,0,0,2,1,0,2,2,2,3,2,4,2,3,4,2,4,3,4,2,2,1,1,5,3,4,2,2,2,2,2,4,3,2,2,3,2,4,2,2,1,5,2,2,2,3,2,2
1.8583074175381014,0.8509533515685824,0.6520621979085568,0.7597858793247338,0.952645934030481,0.6943385164923797,1,3,0,200,1,0,0,3,3,1,2,3,2,1,2,2,2,2,2,2,3,2,2,2,3,3,2,5,4,2,2,2,4,2,2,4,2,2,2,2,2,3,2,2,1,1,2,2,4,2,2,2
2.640523342960919,0.9721046685921839,0.9578953314078161,0.7278205681276848,0.9081196212482101,1.0,1,1,0,300,2,1,0,1,5,0,3,3,2,3,2,3,1,4,2,2,2,1,4,4,5,5,3,3,1,3,2,3,3,4,3,4,1,1,2,3,2,3,4,4,2,3,3,2,3,2,3,3
1.3876224852921675,0.8576224852921676,0.8961585009805222,0.659146982350601,0.889146982350601,0.9577435107857438,1,3,0,200,1,0,0,3,2,2,2,3,2,1,2,2,2,1,2,2,1,1,4,2,2,1,2,1,2,1,1,2,2,1,3,2,2,1,1,1,2,3,2,1,2,2,2,1,3,2,1,2
1.4179659206474995,0.9317546825433822,0.7294412063817632,0.8174378253872063,0.9781056190520586,0.8717546825433822,2,2,0,200,3,0,0,3,1,1,2,3,3,1,2,3,3,1,3,1,4,1,4,3,3,5,2,5,3,1,1,2,4,3,1,2,3,1,4,2,2,3,3,4,3,3,1,3,3,4,2,2
1.744077360879484,0.7904530400977204,0.891845278241032,0.9090939198045591,0.7486077618566884,0.7859226391205161,1,3,0,200,3,1,0,3,1,1,4,3,2,5,2,2,2,1,2,2,4,4,2,2,3,3,4,1,2,4,2,2,2,2,2,4,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,4
2.627461261462647,0.8925697293672352,0.7562848646836176,0.8937461261462647,0.792445766047706,0.7461609013640884,1,1,0,300,2,2,0,4,5,1,3,2,1,3,2,3,1,3,2,2,4,5,4,2,1,2,2,3,2,4,4,2,4,3,4,4,2,2,4,3,3,2,1,3,2,3,5,4,2,1,3,3
1.74,0.8685694177000104,0.911224202528573,0.8651031898857084,0.781155409271434,0.8348968101142916,2,3,0,200,2,0,0,2,1,3,4,3,2,1,2,3,2,1,2,2,2,1,4,4,3,3,2,3,4,2,1,2,2,3,2,2,4,1,4,1,2,3,2,1,2,1,1,4,3,5,2,4
2.4495609237987876,0.9698745496567964,0.7452822632722079,0.7251568129290044,0.8001254503432035,0.8403136258580088,1,1,0,200,3,0,0,2,2,1,2,3,2,3,3,2,2,3,2,2,2,1,4,4,2,2,3,3,4,3,2,1,2,1,1,1,2,1,2,3,3,2,2,3,5,1,1,1,3,3,3,2
2.9230987587603208,0.8071755079405839,0.7043510158811678,0.695740406352467,0.845831828586102,0.724168171413898,1,3,1,300,3,2,0,1,1,3,3,2,5,3,3,2,2,4,2,3,4,1,2,3,2,4,2,5,4,3,2,3,3,4,3,3,5,2,5,4,3,2,2,4,2,3,4,1,5,2,4,3
2.4532382615961463,0.6358693631618945,0.6777828915733477,0.6970653184190527,0.6368261273676211,0.6834130636838106,2,1,1,300,2,2,4,2,5,2,2,3,1,3,5,2,2,3,4,2,1,1,2,1,5,2,4,3,3,5,3,3,2,2,3,2,2,3,1,3,5,2,3,3,4,2,2,3,2,2,1,1
2.503258688541629,0.9062934427081429,0.7753359015626714,0.6665173770832572,0.8302239343751142,0.79,1,1,1,300,3,0,2,5,1,1,4,3,2,4,2,4,2,4,3,2,3,3,4,4,2,2,3,3,5,4,4,2,1,2,4,3,2,3,2,4,2,4,2,4,3,3,4,1,4,2,2,4
2.8901203753639395,0.6056454997920344,0.9887090004159312,0.9042341248440258,0.8492943125259956,0.69,1,2,0,300,2,2,0,2,1,1,1,4,2,1,3,3,4,4,2,1,5,4,3,4,5,2,3,3,4,3,1,2,2,3,2,2,4,2,3,1,3,3,3,4,2,4,4,1,2,3,3,1
2.2971516144358737,0.8321822649614317,0.8971516144358737,0.8470903133847579,0.7642419278206316,0.7578177350385684,2,1,0,300,3,1,0,2,3,1,3,3,1,3,3,3,4,3,2,4,1,2,3,1,3,2,1,3,3,4,4,3,4,4,3,2,1,3,3,3,3,3,4,3,2,4,1,4,2,1,3,3
3.0194697737891674,0.7681442082620865,0.993902398575427,0.687613982051254,0.8307953393162486,0.8944326247862594,1,1,0,200,1,0,0,1,3,3,3,2,4,3,2,2,3,4,3,2,3,1,2,3,5,3,2,3,4,3,3,3,3,4,4,3,1,2,4,2,2,2,2,2,3,3,4,1,3,4,2,3
2.919288779063673,0.7904181511835112,0.9585775581273464,0.7372801976853883,0.9202930697528156,0.6414224418726536,1,2,1,300,3,1,0,2,3,1,3,2,1,4,2,4,2,2,3,2,4,1,2,3,2,3,2,1,5,3,2,3,3,2,4,3,3,2,1,4,2,4,2,2,3,4,3,1,2,2,4,3
3.0074483506992413,0.6882069072427487,0.6617930927572513,0.8310345362137436,0.8978851893272344,0.89,1,1,0,200,2,1,0,2,3,2,3,2,3,1,3,3,3,3,5,3,2,2,5,2,5,3,4,3,4,5,3,3,3,4,2,4,3,5,4,4,3,3,3,3,3,1,3,2,2,2,3,3
2.52,0.9266978404336533,0.7115094835575175,0.6942452582212412,0.9066043191326933,0.8878306102388994,1,1,0,200,3,0,0,2,2,1,2,3,2,3,3,2,2,3,2,2,4,1,3,4,2,2,3,3,4,3,2,1,2,1,1,1,3,1,2,3,3,2,2,3,5,1,1,1,3,3,3,2
2.1864509778619565,0.745064706641413,0.7737522859792392,0.6838816992620652,0.9689464059034782,0.6204620904068479,2,0,0,300,3,2,0,2,2,2,5,3,2,3,3,1,2,3,2,2,3,3,2,3,3,3,2,2,1,3,2,2,2,2,2,3,3,2,3,3,1,3,2,3,2,5,2,3,2,1,5,3
2.8821644109221176,0.6492986465532706,0.9549698247090354,0.8286576436884706,0.916493232766353,0.9543288218442353,1,1,1,200,2,2,0,3,3,1,2,2,5,1,1,3,3,2,4,4,5,3,3,1,5,3,3,3,4,4,1,2,3,2,3,3,2,1,5,1,1,3,3,1,2,3,4,2,3,3,2,3
3.030019306282036,0.697514479711527,0.8862331070032186,0.8945825289049152,0.7904078179540668,0.6358252890491516,1,2,0,200,3,0,0,5,3,1,2,4,2,2,3,3,2,1,3,2,4,3,2,4,5,3,3,2,5,4,2,2,3,4,2,3,3,2,2,2,3,5,2,1,3,2,4,1,3,2,1,2
2.543631496320522,0.8499821531752472,0.92,0.7545616789315935,0.8690876642136813,0.774508138457335,1,1,0,300,2,1,0,3,5,2,3,3,2,3,2,4,2,3,2,2,3,5,4,2,1,4,2,3,1,3,2,1,2,3,4,2,2,3,2,3,2,2,2,3,2,5,2,4,2,4,1,3
2.3735121114734086,0.7017070382446949,0.8894146480877653,0.6964388710345821,0.9217560557367043,0.697658592351061,2,4,0,300,2,2,0,2,2,2,3,4,3,3,3,2,4,3,2,1,2,3,3,2,3,2,4,3,3,2,2,5,4,4,4,3,2,3,3,3,3,3,4,3,2,3,2,4,2,5,3,3
2.8420846043298837,1.0,0.8780302350377754,0.914555894487969,0.7544410551203097,0.9447492374020697,1,1,0,300,2,2,0,2,1,2,2,2,3,3,3,2,2,3,2,3,2,3,3,2,2,4,3,3,2,3,1,4,2,5,1,4,3,2,3,3,3,2,2,2,2,2,1,2,2,3,3,2
2.80358330266163,0.8857309620206306,0.79,0.89,0.8841785845735871,0.7822381127647828,1,2,0,200,3,0,0,5,3,1,4,4,2,2,3,3,2,4,3,2,4,3,2,4,5,3,3,2,5,4,2,2,3,4,2,3,3,2,2,2,3,5,2,4,3,2,4,1,3,2,1,4
2.9113579229652724,0.670411429384833,0.9366254550630756,0.8801236348107734,0.9567490898738489,0.9814815577760457,1,1,0,200,1,2,0,2,3,3,3,3,4,3,2,2,3,4,3,2,3,1,2,3,3,3,2,3,4,3,4,3,3,4,3,3,1,2,4,3,2,4,2,4,3,3,4,1,3,4,2,3
2.81,0.6952424042620734,0.7095791134789297,0.6919579113478929,0.6165689858283608,0.89,1,1,0,200,2,1,0,2,3,2,4,2,3,2,3,3,3,3,5,4,2,2,5,2,5,3,4,4,4,5,3,3,3,4,2,4,3,5,4,3,4,3,3,3,3,2,3,2,2,2,3,3
2.5215020032713014,0.37814871548134105,0.7486127739824967,0.7472255479649934,0.774046900798712,0.703872260175033,1,2,1,200,2,2,0,5,2,2,4,5,4,2,5,2,5,5,5,5,5,1,5,5,5,2,4,5,5,5,5,3,2,4,5,5,2,5,4,5,5,5,5,5,5,5,3,2,5,2,5,4
